"psraid","sample","month","lang","cregion","state","form","sex","q1","q3","eminuse","intfreq","bbhome3","device1a","smart1","cable1","web1a","q5","date3","date4","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","stud","smjob1","snsjob2a","snsjob2b","auto3","marital","hh1","par","educ2","disa","party","ideo","hisp","race","weight","age","empl"
"200125","2","June","English","2","39","2","Male","3","3","1","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","9","2","2","2","3","1","2","2","2","1","2","1","2","2","1","2","2","1",2.19354838709677,33,"Employed"
"200125","2","June","English","2","39","2","Male","3","3","1","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","9","2","2","2","3","1","2","2","2","1","2","1","2","2","1","2","2","1",2.19354838709677,33,"Employed"
"200131","2","June","English","3","48","1","Male","2","2","1","1","1","1","1","1","1","1","1","1","1","1","3","3","2","3","1","1","2","1","2","1","1","2","3","6","3","2","1","2","2","3","1","1",2.87096774193548,19,"Employed"
"200131","2","June","English","3","48","1","Male","2","2","1","1","1","1","1","1","1","1","1","1","1","1","3","3","2","3","1","1","2","1","2","1","1","2","3","6","3","2","1","2","2","3","1","1",2.87096774193548,19,"Employed"
"200131","2","June","English","3","48","1","Male","2","2","1","1","1","1","1","1","1","1","1","1","1","1","3","3","2","3","1","1","2","1","2","1","1","2","3","6","3","2","1","2","2","3","1","1",2.87096774193548,19,"Employed"
"200134","2","June","English","3","28","2","Male","2","4","1","2","1","1","1","2","1","1","1","1","1","2","3","1","2","1","1","2","2","2","3","1","1","2","2","6","1","2","2","2","2","1","2","9",1.74193548387097,25,"Employed"
"200134","2","June","English","3","28","2","Male","2","4","1","2","1","1","1","2","1","1","1","1","1","2","3","1","2","1","1","2","2","2","3","1","1","2","2","6","1","2","2","2","2","1","2","9",1.74193548387097,25,"Employed"
"200138","2","June","English","3"," 1","2","Male","1","2","1","1","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","1","2","2","3","1","2","2","3","6","1","2","2","2","1","2","2","1",1,23,"Employed"
"200144","2","June","English","1","34","1","Male","2","2","1","2","2","1","1","1","1","1","1","1","2","3","1","9","3","3","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","2","2","1",4.93548387096774,42,"Employed"
"200144","2","June","English","1","34","1","Male","2","2","1","2","2","1","1","1","1","1","1","1","2","3","1","9","3","3","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","2","2","1",4.93548387096774,42,"Employed"
"200144","2","June","English","1","34","1","Male","2","2","1","2","2","1","1","1","1","1","1","1","2","3","1","9","3","3","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","2","2","1",4.93548387096774,42,"Employed"
"200144","2","June","English","1","34","1","Male","2","2","1","2","2","1","1","1","1","1","1","1","2","3","1","9","3","3","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","2","2","1",4.93548387096774,42,"Employed"
"200144","2","June","English","1","34","1","Male","2","2","1","2","2","1","1","1","1","1","1","1","2","3","1","9","3","3","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","2","2","1",4.93548387096774,42,"Employed"
"200158","2","June","English","2","29","2","Male","4","3","1","1","1","1","1","1","1","1","2","9","1","2","2","1","3","9","9","1","9","2","3","2","2","2","3","1","2","2","2","2","9","2","2","1",1.48387096774194,60,"Employed"
"200161","2","June","English","3","12","2","Male","2","3","1","2","1","1","1","1","1","1","2","1","2","3","1","2","3","9","3","1","2","2","3","1","2","2","2","1","1","1","1","2","1","1","2","1",2.67741935483871,53,"Employed"
"200161","2","June","English","3","12","2","Male","2","3","1","2","1","1","1","1","1","1","2","1","2","3","1","2","3","9","3","1","2","2","3","1","2","2","2","1","1","1","1","2","1","1","2","1",2.67741935483871,53,"Employed"
"200161","2","June","English","3","12","2","Male","2","3","1","2","1","1","1","1","1","1","2","1","2","3","1","2","3","9","3","1","2","2","3","1","2","2","2","1","1","1","1","2","1","1","2","1",2.67741935483871,53,"Employed"
"200171","2","June","English","3"," 1","2","Male","3","4","1","2","1","1","1","2","1","1","1","1","1","2","2","3","1","1","3","2","2","2","3","2","2","2","1","1","4","1","1","1","2","3","2","1",5.12903225806452,53,"Employed"
"200171","2","June","English","3"," 1","2","Male","3","4","1","2","1","1","1","2","1","1","1","1","1","2","2","3","1","1","3","2","2","2","3","2","2","2","1","1","4","1","1","1","2","3","2","1",5.12903225806452,53,"Employed"
"200171","2","June","English","3"," 1","2","Male","3","4","1","2","1","1","1","2","1","1","1","1","1","2","2","3","1","1","3","2","2","2","3","2","2","2","1","1","4","1","1","1","2","3","2","1",5.12903225806452,53,"Employed"
"200171","2","June","English","3"," 1","2","Male","3","4","1","2","1","1","1","2","1","1","1","1","1","2","2","3","1","1","3","2","2","2","3","2","2","2","1","1","4","1","1","1","2","3","2","1",5.12903225806452,53,"Employed"
"200171","2","June","English","3"," 1","2","Male","3","4","1","2","1","1","1","2","1","1","1","1","1","2","2","3","1","1","3","2","2","2","3","2","2","2","1","1","4","1","1","1","2","3","2","1",5.12903225806452,53,"Employed"
"200181","2","June","English","3","12","2","Female","2","2","1","2","2","1","1","1","1","1","1","1","2","9","9","9","9","9","9","2","1","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1",2.38709677419355,38,"Employed"
"200181","2","June","English","3","12","2","Female","2","2","1","2","2","1","1","1","1","1","1","1","2","9","9","9","9","9","9","2","1","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1",2.38709677419355,38,"Employed"
"200184","2","June","English","2","20","2","Female","1","3","1","2","1","1","1","1","1","1","1","1","2","3","1","2","3","2","3","1","2","2","3","1","2","2","3","1","2","1","1","2","9","3","2","4",7.16129032258065,24,"Unemployed"
"200184","2","June","English","2","20","2","Female","1","3","1","2","1","1","1","1","1","1","1","1","2","3","1","2","3","2","3","1","2","2","3","1","2","2","3","1","2","1","1","2","9","3","2","4",7.16129032258065,24,"Unemployed"
"200184","2","June","English","2","20","2","Female","1","3","1","2","1","1","1","1","1","1","1","1","2","3","1","2","3","2","3","1","2","2","3","1","2","2","3","1","2","1","1","2","9","3","2","4",7.16129032258065,24,"Unemployed"
"200184","2","June","English","2","20","2","Female","1","3","1","2","1","1","1","1","1","1","1","1","2","3","1","2","3","2","3","1","2","2","3","1","2","2","3","1","2","1","1","2","9","3","2","4",7.16129032258065,24,"Unemployed"
"200184","2","June","English","2","20","2","Female","1","3","1","2","1","1","1","1","1","1","1","1","2","3","1","2","3","2","3","1","2","2","3","1","2","2","3","1","2","1","1","2","9","3","2","4",7.16129032258065,24,"Unemployed"
"200184","2","June","English","2","20","2","Female","1","3","1","2","1","1","1","1","1","1","1","1","2","3","1","2","3","2","3","1","2","2","3","1","2","2","3","1","2","1","1","2","9","3","2","4",7.16129032258065,24,"Unemployed"
"200184","2","June","English","2","20","2","Female","1","3","1","2","1","1","1","1","1","1","1","1","2","3","1","2","3","2","3","1","2","2","3","1","2","2","3","1","2","1","1","2","9","3","2","4",7.16129032258065,24,"Unemployed"
"200185","2","June","English","3","12","2","Female","1","2","1","1","1","1","1","1","1","1","1","2","2","3","1","9","3","9","3","1","1","2","1","1","2","2","2","2","2","2","2","2","9","9","2","9",3.16129032258065,36,"Employed"
"200185","2","June","English","3","12","2","Female","1","2","1","1","1","1","1","1","1","1","1","2","2","3","1","9","3","9","3","1","1","2","1","1","2","2","2","2","2","2","2","2","9","9","2","9",3.16129032258065,36,"Employed"
"200185","2","June","English","3","12","2","Female","1","2","1","1","1","1","1","1","1","1","1","2","2","3","1","9","3","9","3","1","1","2","1","1","2","2","2","2","2","2","2","2","9","9","2","9",3.16129032258065,36,"Employed"
"200190","2","June","English","3","12","1","Male","1","2","1","2","1","1","1","1","1","1","2","9","2","9","9","9","9","9","9","2","9","2","3","2","2","2","2","1","2","2","2","2","2","1","2","1",1.16129032258065,80,"Employed"
"200191","2","June","English","1","34","2","Male","2","2","1","3","1","1","1","1","1","2","2","1","2","2","1","9","9","9","3","1","2","2","3","2","2","2","3","1","3","2","2","2","9","1","2","1",3.41935483870968,52,"Employed"
"200191","2","June","English","1","34","2","Male","2","2","1","3","1","1","1","1","1","2","2","1","2","2","1","9","9","9","3","1","2","2","3","2","2","2","3","1","3","2","2","2","9","1","2","1",3.41935483870968,52,"Employed"
"200191","2","June","English","1","34","2","Male","2","2","1","3","1","1","1","1","1","2","2","1","2","2","1","9","9","9","3","1","2","2","3","2","2","2","3","1","3","2","2","2","9","1","2","1",3.41935483870968,52,"Employed"
"200196","2","June","English","2","26","1","Male","2","4","1","1","1","1","1","1","1","1","1","1","1","2","3","2","1","2","2","1","2","2","2","1","2","2","4","6","2","2","3","2","2","2","2","2",1.58064516129032,24,"Employed"
"200196","2","June","English","2","26","1","Male","2","4","1","1","1","1","1","1","1","1","1","1","1","2","3","2","1","2","2","1","2","2","2","1","2","2","4","6","2","2","3","2","2","2","2","2",1.58064516129032,24,"Employed"
"200197","2","June","English","3","12","2","Male","1","1","1","2","1","1","1","1","1","2","1","1","1","1","2","1","1","9","1","1","2","1","1","2","2","2","3","6","2","2","1","2","9","9","1","1",3,19,"Employed"
"200197","2","June","English","3","12","2","Male","1","1","1","2","1","1","1","1","1","2","1","1","1","1","2","1","1","9","1","1","2","1","1","2","2","2","3","6","2","2","1","2","9","9","1","1",3,19,"Employed"
"200197","2","June","English","3","12","2","Male","1","1","1","2","1","1","1","1","1","2","1","1","1","1","2","1","1","9","1","1","2","1","1","2","2","2","3","6","2","2","1","2","9","9","1","1",3,19,"Employed"
"200208","2","June","English","1","36","2","Female","2","3","1","2","1","1","1","2","1","1","2","1","1","2","9","2","9","9","2","2","1","2","3","2","1","2","2","2","3","2","1","1","2","2","2","2",5.80645161290323,53,"Unemployed"
"200208","2","June","English","1","36","2","Female","2","3","1","2","1","1","1","2","1","1","2","1","1","2","9","2","9","9","2","2","1","2","3","2","1","2","2","2","3","2","1","1","2","2","2","2",5.80645161290323,53,"Unemployed"
"200208","2","June","English","1","36","2","Female","2","3","1","2","1","1","1","2","1","1","2","1","1","2","9","2","9","9","2","2","1","2","3","2","1","2","2","2","3","2","1","1","2","2","2","2",5.80645161290323,53,"Unemployed"
"200208","2","June","English","1","36","2","Female","2","3","1","2","1","1","1","2","1","1","2","1","1","2","9","2","9","9","2","2","1","2","3","2","1","2","2","2","3","2","1","1","2","2","2","2",5.80645161290323,53,"Unemployed"
"200208","2","June","English","1","36","2","Female","2","3","1","2","1","1","1","2","1","1","2","1","1","2","9","2","9","9","2","2","1","2","3","2","1","2","2","2","3","2","1","1","2","2","2","2",5.80645161290323,53,"Unemployed"
"200208","2","June","English","1","36","2","Female","2","3","1","2","1","1","1","2","1","1","2","1","1","2","9","2","9","9","2","2","1","2","3","2","1","2","2","2","3","2","1","1","2","2","2","2",5.80645161290323,53,"Unemployed"
"200209","2","June","English","2","39","1","Female","2","4","1","4","1","1","2","1","2","2","1","1","1","2","2","9","9","9","2","1","1","2","3","2","2","2","2","1","2","2","1","2","1","1","2","1",4.70967741935484,53,"Unemployed"
"200209","2","June","English","2","39","1","Female","2","4","1","4","1","1","2","1","2","2","1","1","1","2","2","9","9","9","2","1","1","2","3","2","2","2","2","1","2","2","1","2","1","1","2","1",4.70967741935484,53,"Unemployed"
"200209","2","June","English","2","39","1","Female","2","4","1","4","1","1","2","1","2","2","1","1","1","2","2","9","9","9","2","1","1","2","3","2","2","2","2","1","2","2","1","2","1","1","2","1",4.70967741935484,53,"Unemployed"
"200209","2","June","English","2","39","1","Female","2","4","1","4","1","1","2","1","2","2","1","1","1","2","2","9","9","9","2","1","1","2","3","2","2","2","2","1","2","2","1","2","1","1","2","1",4.70967741935484,53,"Unemployed"
"200209","2","June","English","2","39","1","Female","2","4","1","4","1","1","2","1","2","2","1","1","1","2","2","9","9","9","2","1","1","2","3","2","2","2","2","1","2","2","1","2","1","1","2","1",4.70967741935484,53,"Unemployed"
"200215","2","June","English","3","45","2","Male","2","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","2","3","1","2","2","2","6","4","2","2","2","1","3","2","1",4.03225806451613,21,"Employed"
"200215","2","June","English","3","45","2","Male","2","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","2","3","1","2","2","2","6","4","2","2","2","1","3","2","1",4.03225806451613,21,"Employed"
"200215","2","June","English","3","45","2","Male","2","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","2","3","1","2","2","2","6","4","2","2","2","1","3","2","1",4.03225806451613,21,"Employed"
"200215","2","June","English","3","45","2","Male","2","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","2","3","1","2","2","2","6","4","2","2","2","1","3","2","1",4.03225806451613,21,"Employed"
"200221","2","June","English","3","37","2","Male","2","3","1","4","1","1","2","1","2","2","1","1","1","2","1","9","2","3","2","1","2","2","3","2","2","2","2","1","2","2","2","2","1","1","2","1",1.90322580645161,66,"Employed"
"200221","2","June","English","3","37","2","Male","2","3","1","4","1","1","2","1","2","2","1","1","1","2","1","9","2","3","2","1","2","2","3","2","2","2","2","1","2","2","2","2","1","1","2","1",1.90322580645161,66,"Employed"
"200222","2","June","English","2","39","2","Male","1","2","1","3","1","1","1","1","2","1","2","1","2","9","1","3","3","9","3","1","2","2","3","2","2","2","4","1","2","2","2","2","2","3","2","1",1.74193548387097,65,"Employed"
"200222","2","June","English","2","39","2","Male","1","2","1","3","1","1","1","1","2","1","2","1","2","9","1","3","3","9","3","1","2","2","3","2","2","2","4","1","2","2","2","2","2","3","2","1",1.74193548387097,65,"Employed"
"200224","2","June","English","3","45","1","Male","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","3","1","2","1","3","1","3","1","3","2","1","1","2","1",2.58064516129032,49,"Employed"
"200224","2","June","English","3","45","1","Male","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","3","1","2","1","3","1","3","1","3","2","1","1","2","1",2.58064516129032,49,"Employed"
"200224","2","June","English","3","45","1","Male","1","2","1","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","3","1","2","1","3","1","3","1","3","2","1","1","2","1",2.58064516129032,49,"Employed"
"200229","2","July","English","3","13","2","Male","2","2","1","4","1","1","1","2","1","1","2","1","2","2","9","2","9","3","9","1","2","2","3","2","2","2","2","2","1","2","2","2","9","2","2","2",4.67741935483871,54,"Employed"
"200229","2","July","English","3","13","2","Male","2","2","1","4","1","1","1","2","1","1","2","1","2","2","9","2","9","3","9","1","2","2","3","2","2","2","2","2","1","2","2","2","9","2","2","2",4.67741935483871,54,"Employed"
"200229","2","July","English","3","13","2","Male","2","2","1","4","1","1","1","2","1","1","2","1","2","2","9","2","9","3","9","1","2","2","3","2","2","2","2","2","1","2","2","2","9","2","2","2",4.67741935483871,54,"Employed"
"200229","2","July","English","3","13","2","Male","2","2","1","4","1","1","1","2","1","1","2","1","2","2","9","2","9","3","9","1","2","2","3","2","2","2","2","2","1","2","2","2","9","2","2","2",4.67741935483871,54,"Employed"
"200229","2","July","English","3","13","2","Male","2","2","1","4","1","1","1","2","1","1","2","1","2","2","9","2","9","3","9","1","2","2","3","2","2","2","2","2","1","2","2","2","9","2","2","2",4.67741935483871,54,"Employed"
"200230","2","June","English","3","13","2","Female","1","3","1","2","2","1","1","2","1","1","2","1","2","9","9","1","9","1","3","1","1","2","3","1","2","2","1","1","2","2","3","2","2","9","2","4",2.70967741935484,45,"Employed"
"200230","2","June","English","3","13","2","Female","1","3","1","2","2","1","1","2","1","1","2","1","2","9","9","1","9","1","3","1","1","2","3","1","2","2","1","1","2","2","3","2","2","9","2","4",2.70967741935484,45,"Employed"
