"psraid","sample","month","lang","cregion","state","form","sex","q1","q3","eminuse","intfreq","bbhome3","device1a","smart1","cable1","web1a","q5","date3","date4","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","stud","smjob1","snsjob2a","snsjob2b","auto3","marital","hh1","par","educ2","disa","party","ideo","hisp","race","age","empl","salary"
"100468","1","June","English","3","37","1","Male","1","2","1","3","2","1","1","1","1","1","1","2","2","2","1","9","9","9","2","1","2","2","3","2","2","2","2","2","2","2","2","1","2","2","2","1",67,"Employed",1
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",36,"Employed",7
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",36,"Employed",7
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",36,"Employed",7
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",36,"Employed",7
"100472","1","June","English","3","51","1","Female","1","1","1","2","2","1","2","2","1","2","1","1","1","2","1","1","2","9","2","1","2","2","3","2","2","2","2","1","2","1","2","2","1","3","2","1",36,"Employed",7
"100490","1","June","English","1","23","1","Female","2","4","1","5","1","1","2","2","2","2","2","2","2","2","2","9","2","9","2","2","1","2","3","2","2","2","2","1","2","2","2","2","9","1","2","1",60,"Employed",3
"100490","1","June","English","1","23","1","Female","2","4","1","5","1","1","2","2","2","2","2","2","2","2","2","9","2","9","2","2","1","2","3","2","2","2","2","1","2","2","2","2","9","1","2","1",60,"Employed",3
"100490","1","June","English","1","23","1","Female","2","4","1","5","1","1","2","2","2","2","2","2","2","2","2","9","2","9","2","2","1","2","3","2","2","2","2","1","2","2","2","2","9","1","2","1",60,"Employed",3
"100520","1","June","English","2","17","2","Male","2","2","1","1","1","1","1","1","2","1","2","9","2","9","9","9","9","9","9","9","2","2","3","2","2","2","2","1","2","2","3","2","2","2","2","1",56,"Employed",9
"100520","1","June","English","2","17","2","Male","2","2","1","1","1","1","1","1","2","1","2","9","2","9","9","9","9","9","9","9","2","2","3","2","2","2","2","1","2","2","3","2","2","2","2","1",56,"Employed",9
"100530","1","June","English","3","51","1","Male","1","2","2","6","1","1","2","1","2","2","2","2","2","9","9","9","9","1","9","9","9","2","3","2","2","2","1","2","1","2","1","2","1","2","2","1",73,"Employed",10
"100533","1","June","English","1","36","2","Female","1","2","1","3","2","1","1","1","1","2","9","9","2","2","2","2","2","2","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","2","2","9",44,"Employed",9
"100533","1","June","English","1","36","2","Female","1","2","1","3","2","1","1","1","1","2","9","9","2","2","2","2","2","2","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","2","2","9",44,"Employed",9
"100533","1","June","English","1","36","2","Female","1","2","1","3","2","1","1","1","1","2","9","9","2","2","2","2","2","2","2","1","1","2","3","2","2","2","3","1","2","1","3","2","1","2","2","9",44,"Employed",9
"100535","1","June","English","3","51","2","Male","2","2","1","2","1","1","1","1","1","1","1","1","1","2","2","1","1","3","3","1","1","2","3","1","2","2","1","1","2","2","3","1","2","3","2","1",62,"Employed",9
"100537","1","June","English","2","17","1","Male","2","2","1","1","1","1","1","1","1","1","1","1","1","2","1","2","3","9","3","1","9","2","3","1","1","2","3","1","2","2","2","2","1","1","2","1",59,"Employed",9
"100545","1","June","English","2","39","1","Female","1","2","1","2","1","1","1","1","1","1","1","9","2","9","1","9","9","9","9","9","1","2","3","2","2","2","4","2","1","2","3","2","9","1","2","1",72,"Employed",10
"100551","1","June","English","2","39","1","Female","2","2","1","2","1","1","1","2","1","1","2","1","2","2","2","9","3","9","9","1","1","2","3","2","2","2","3","1","2","2","3","2","9","2","1","1",46,"Employed",7
"100576","1","June","English","2","39","2","Female","2","2","2","6","2","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","2","2","2","2","2","1","2","1","2","9","1","2","1",72,"Unemployed",2
"100576","1","June","English","2","39","2","Female","2","2","2","6","2","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","2","2","2","2","2","1","2","1","2","9","1","2","1",72,"Unemployed",2
"100576","1","June","English","2","39","2","Female","2","2","2","6","2","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","2","2","2","2","2","1","2","1","2","9","1","2","1",72,"Unemployed",2
"100576","1","June","English","2","39","2","Female","2","2","2","6","2","1","2","1","2","2","2","1","1","1","3","3","2","2","2","2","2","2","3","2","2","2","2","2","1","2","1","2","9","1","2","1",72,"Unemployed",2
"100578","1","June","English","1","42","2","Male","1","2","1","5","1","1","1","1","1","1","2","1","2","2","1","3","3","3","3","2","2","2","3","2","2","2","2","6","3","2","1","2","1","2","2","1",18,"Employed",10
"100578","1","June","English","1","42","2","Male","1","2","1","5","1","1","1","1","1","1","2","1","2","2","1","3","3","3","3","2","2","2","3","2","2","2","2","6","3","2","1","2","1","2","2","1",18,"Employed",10
"100578","1","June","English","1","42","2","Male","1","2","1","5","1","1","1","1","1","1","2","1","2","2","1","3","3","3","3","2","2","2","3","2","2","2","2","6","3","2","1","2","1","2","2","1",18,"Employed",10
"100579","1","June","English","3","21","1","Male","2","2","1","1","1","1","2","1","1","1","1","1","1","2","3","2","3","3","1","2","2","1","3","2","2","2","3","6","3","2","3","2","1","1","2","1",33,"Employed",6
"100579","1","June","English","3","21","1","Male","2","2","1","1","1","1","2","1","1","1","1","1","1","2","3","2","3","3","1","2","2","1","3","2","2","2","3","6","3","2","3","2","1","1","2","1",33,"Employed",6
"100581","1","July","English","3"," 5","1","Male","1","3","2","6","1","1","2","1","2","2","2","9","2","9","9","9","9","9","9","2","2","2","3","2","2","2","2","1","2","2","1","1","9","1","2","1",66,"Unemployed",10
"100581","1","July","English","3"," 5","1","Male","1","3","2","6","1","1","2","1","2","2","2","9","2","9","9","9","9","9","9","2","2","2","3","2","2","2","2","1","2","2","1","1","9","1","2","1",66,"Unemployed",10
"100583","1","June","English","3","48","2","Female","1","3","1","4","1","1","2","1","1","2","2","1","2","2","1","2","9","9","9","1","2","2","3","2","2","2","2","2","2","2","1","1","1","2","2","1",56,"Unemployed",1
"100583","1","June","English","3","48","2","Female","1","3","1","4","1","1","2","1","1","2","2","1","2","2","1","2","9","9","9","1","2","2","3","2","2","2","2","2","2","2","1","1","1","2","2","1",56,"Unemployed",1
"100583","1","June","English","3","48","2","Female","1","3","1","4","1","1","2","1","1","2","2","1","2","2","1","2","9","9","9","1","2","2","3","2","2","2","2","2","2","2","1","1","1","2","2","1",56,"Unemployed",1
"100597","1","June","Spanish","3","48","2","Female","1","3","1","4","1","1","2","2","2","2","2","2","2","1","1","1","2","2","3","1","1","2","3","2","2","2","2","2","1","2","1","2","2","1","1","1",83,"Unemployed",1
"100597","1","June","Spanish","3","48","2","Female","1","3","1","4","1","1","2","2","2","2","2","2","2","1","1","1","2","2","3","1","1","2","3","2","2","2","2","2","1","2","1","2","2","1","1","1",83,"Unemployed",1
"100597","1","June","Spanish","3","48","2","Female","1","3","1","4","1","1","2","2","2","2","2","2","2","1","1","1","2","2","3","1","1","2","3","2","2","2","2","2","1","2","1","2","2","1","1","1",83,"Unemployed",1
"100597","1","June","Spanish","3","48","2","Female","1","3","1","4","1","1","2","2","2","2","2","2","2","1","1","1","2","2","3","1","1","2","3","2","2","2","2","2","1","2","1","2","2","1","1","1",83,"Unemployed",1
"100607","1","June","English","2","29","1","Female","3","4","1","5","2","1","1","1","2","2","2","2","2","9","1","9","9","9","9","1","1","2","3","2","2","2","2","1","2","2","2","1","1","1","2","1",51,"Unemployed",4
"100607","1","June","English","2","29","1","Female","3","4","1","5","2","1","1","1","2","2","2","2","2","9","1","9","9","9","9","1","1","2","3","2","2","2","2","1","2","2","2","1","1","1","2","1",51,"Unemployed",4
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",22,"Employed",2
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",22,"Employed",2
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",22,"Employed",2
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",22,"Employed",2
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",22,"Employed",2
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",22,"Employed",2
"100625","1","June","English","1","36","2","Female","4","4","1","2","1","1","1","1","1","1","2","9","1","2","9","1","2","1","1","1","2","2","1","2","2","2","1","6","5","2","2","2","2","3","1","2",22,"Employed",2
"100629","1","June","English","3"," 1","2","Male","1","2","1","1","1","1","1","1","1","1","1","1","2","3","1","1","3","9","1","1","2","2","3","2","2","2","3","1","2","2","3","2","2","3","2","2",53,"Employed",9
"100630","1","June","English","2","18","2","Female","1","1","1","1","1","1","1","1","1","1","2","1","1","3","2","2","2","2","2","1","1","2","2","1","2","2","2","6","4","2","1","2","2","3","2","1",18,"Unemployed",8
"100630","1","June","English","2","18","2","Female","1","1","1","1","1","1","1","1","1","1","2","1","1","3","2","2","2","2","2","1","1","2","2","1","2","2","2","6","4","2","1","2","2","3","2","1",18,"Unemployed",8
"100630","1","June","English","2","18","2","Female","1","1","1","1","1","1","1","1","1","1","2","1","1","3","2","2","2","2","2","1","1","2","2","1","2","2","2","6","4","2","1","2","2","3","2","1",18,"Unemployed",8
"100630","1","June","English","2","18","2","Female","1","1","1","1","1","1","1","1","1","1","2","1","1","3","2","2","2","2","2","1","1","2","2","1","2","2","2","6","4","2","1","2","2","3","2","1",18,"Unemployed",8
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",25,"Employed",10
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",25,"Employed",10
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",25,"Employed",10
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",25,"Employed",10
"100633","1","June","English","4"," 6","1","Male","1","2","1","5","1","1","1","1","1","1","1","1","1","1","2","2","2","9","1","2","2","1","1","1","1","2","3","6","2","2","1","2","2","1","1","4",25,"Employed",10
"100654","1","June","English","4","53","1","Female","1","2","1","1","1","1","1","1","1","1","2","9","2","3","2","9","3","9","9","9","1","2","3","2","2","2","4","1","2","2","3","2","9","9","2","1",57,"Employed",10
"100654","1","June","English","4","53","1","Female","1","2","1","1","1","1","1","1","1","1","2","9","2","3","2","9","3","9","9","9","1","2","3","2","2","2","4","1","2","2","3","2","9","9","2","1",57,"Employed",10
"100671","1","June","English","1","25","2","Female","2","2","1","1","2","1","1","2","1","2","1","2","1","1","3","9","2","9","2","9","9","1","2","2","2","2","3","2","1","2","3","1","2","3","2","1",61,"Employed",6
"100674","1","June","English","1","33","2","Male","2","3","1","3","1","1","1","1","2","2","2","1","2","9","9","9","9","9","9","9","2","2","3","2","2","2","3","1","2","2","1","2","1","2","2","1",64,"Employed",7
"100674","1","June","English","1","33","2","Male","2","3","1","3","1","1","1","1","2","2","2","1","2","9","9","9","9","9","9","9","2","2","3","2","2","2","3","1","2","2","1","2","1","2","2","1",64,"Employed",7
"100674","1","June","English","1","33","2","Male","2","3","1","3","1","1","1","1","2","2","2","1","2","9","9","9","9","9","9","9","2","2","3","2","2","2","3","1","2","2","1","2","1","2","2","1",64,"Employed",7
"100690","1","June","English","1","42","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","2","2","3","3","3","3","3","1","2","2","3","2","2","2","2","6","2","2","2","2","2","2","2","1",44,"Employed",5
"100690","1","June","English","1","42","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","2","2","3","3","3","3","3","1","2","2","3","2","2","2","2","6","2","2","2","2","2","2","2","1",44,"Employed",5
"100690","1","June","English","1","42","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","2","2","3","3","3","3","3","1","2","2","3","2","2","2","2","6","2","2","2","2","2","2","2","1",44,"Employed",5
"100690","1","June","English","1","42","1","Female","3","4","1","2","1","1","1","1","1","1","1","1","2","2","3","3","3","3","3","1","2","2","3","2","2","2","2","6","2","2","2","2","2","2","2","1",44,"Employed",5
"100696","1","June","English","2","18","2","Female","2","3","1","5","2","1","1","1","1","2","2","9","1","2","2","2","9","2","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","9","2","1",44,"Employed",6
"100696","1","June","English","2","18","2","Female","2","3","1","5","2","1","1","1","1","2","2","9","1","2","2","2","9","2","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","9","2","1",44,"Employed",6
"100696","1","June","English","2","18","2","Female","2","3","1","5","2","1","1","1","1","2","2","9","1","2","2","2","9","2","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","9","2","1",44,"Employed",6
"100696","1","June","English","2","18","2","Female","2","3","1","5","2","1","1","1","1","2","2","9","1","2","2","2","9","2","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","9","2","1",44,"Employed",6
"100696","1","June","English","2","18","2","Female","2","3","1","5","2","1","1","1","1","2","2","9","1","2","2","2","9","2","3","1","2","2","3","2","2","2","2","1","2","1","1","2","1","9","2","1",44,"Employed",6
"100710","1","June","English","1","36","2","Female","1","2","1","3","2","1","1","1","1","2","2","1","1","9","9","9","9","9","9","2","1","2","3","2","2","2","3","6","1","2","1","2","1","1","2","1",64,"Employed",2
"100710","1","June","English","1","36","2","Female","1","2","1","3","2","1","1","1","1","2","2","1","1","9","9","9","9","9","9","2","1","2","3","2","2","2","3","6","1","2","1","2","1","1","2","1",64,"Employed",2
"100724","1","June","English","3","47","2","Female","1","1","1","2","1","1","1","1","1","1","1","1","1","2","2","2","2","9","2","1","1","2","2","2","2","2","3","1","2","2","3","1","9","2","2","1",60,"Employed",10
