"psraid","sample","int_date","lang","usr","cregion","state","form","sex","q1","q3","eminuse","intmob","intfreq","home4nw","bbhome1","bbhome2","bbhome3a","bbhome3b","bbhome3c","bbhome3d","bbhome3e","device1a","smart1","q4","bbsmart1","bbsmart2","bbsmart3a","bbsmart3b","bbsmart3c","bbsmart3d","bbsmart3e","bbsmart3f","bbsmart4","cable1","cable2","cable3a","cable3b","cable3c","act19","act87a","act87b","act137","q5a","q5b","q5c","q5d","q5e","q5f","date1a","date2a","date3a","date3b","date4a","date4b","date4c","date4d","date4e","date4f","game1","game2a","game2b","game2c","game2d","game2e","game2f","game3a","game3b","game4","emplnw","emptype1","emptype2","emptype3","stud","job1a","job1b","job1c","job1d","job1e","job1f","job2","job3a","job3b","job3c","job3d","job3e","job3f","job3g","job3h","job4","smjob1","smjob2a","smjob2b","smjob2c","smjob2d","smjob2e","smjob3","smjob4a","smjob4b","smjob4c","smjob4d","smjob4e","snsjob1a","snsjob1b","snsjob1c","snsjob2a","snsjob2b","job5a","job5b","job5c","job5d","auto1a","auto1b","auto1c","auto1d","auto1e","auto2","auto3","age","marital","hh1","par","kidage1","kidage2","kidage3","educ2","edinst","disa","party","partyln","ideo","hisp","birth_hisp","race","inc","ql1a","qc1","zipcode","weight","standwt"
201183,2,62315,2,"R",3,37,1,1,2,3,1,1,3,2,NA,NA,1,1,1,1,1,NA,1,NA,1,1,1,2,1,1,1,2,3,1,NA,NA,NA,NA,2,1,NA,2,2,1,1,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,1,1,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,45,2,2,2,NA,NA,NA,4,9,2,3,8,2,1,3,1,4,NA,2,27030,3,0.957821088657886
201193,2,62015,1,"R",2,39,1,2,2,3,1,1,2,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,1,NA,1,1,2,1,NA,NA,NA,1,2,8,1,1,8,2,2,2,2,2,8,2,2,3,2,3,8,1,NA,1,5,2,8,3,1,1,1,1,2,1,1,1,1,1,1,2,1,1,8,8,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,3,3,3,3,3,2,3,33,6,1,2,NA,NA,NA,8,NA,2,2,NA,5,2,NA,1,3,NA,2,45701,2.03225806451613,0.648846543929535
201195,2,62215,1,"S",3,12,2,1,1,4,1,1,2,1,2,NA,2,3,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,NA,2,2,NA,NA,NA,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,3,3,3,1,1,2,2,1,3,1,NA,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,3,1,1,1,1,1,1,4,2,2,2,2,2,NA,NA,NA,NA,NA,1,1,1,2,4,4,4,4,2,1,4,30,1,1,2,NA,NA,NA,6,NA,2,5,1,1,2,NA,1,5,NA,2,33322,2.2258064516129,0.710641452875205
201196,2,62015,2,"U",2,27,1,1,3,2,2,2,NA,NA,NA,NA,1,1,1,1,1,NA,8,97,2,2,9,9,NA,9,9,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,2,1,NA,2,3,2,6,2,2,4,4,3,4,3,1,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,1,2,1,3,38,4,3,2,NA,NA,NA,1,9,2,3,2,5,1,3,1,2,NA,2,55404,5.19354838709677,1.65816339004215
201200,2,62015,1,"S",3,10,2,2,4,4,1,1,2,1,2,NA,3,1,2,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,2,1,1,2,2,2,2,2,2,8,8,2,1,2,2,1,2,2,2,2,1,2,NA,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,5,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,4,4,4,4,4,2,1,34,1,2,1,1,1,0,6,NA,2,2,NA,3,2,NA,2,8,NA,2,19702,3.06451612903226,0.978419391639776
201204,2,62015,1,"R",2,55,1,2,1,3,1,1,1,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,1,NA,1,1,2,1,NA,NA,NA,2,2,2,1,1,2,2,2,1,2,2,3,1,3,3,8,3,1,1,NA,1,6,2,5,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,4,4,4,4,4,2,3,55,1,2,2,NA,NA,NA,4,NA,2,3,2,3,2,NA,1,6,NA,2,53098,2.41935483870968,0.772436361820875
201206,2,62115,1,"S",3,48,1,1,2,3,1,1,2,1,2,NA,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,2,2,2,2,NA,NA,NA,2,2,2,2,9,1,1,2,2,2,1,1,2,8,2,8,2,1,2,2,1,1,2,1,3,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,3,4,3,2,2,2,55,1,2,1,0,0,1,4,NA,2,1,NA,1,2,NA,1,8,NA,1,77535,2.2258064516129,0.710641452875205
201207,2,62015,1,"U",2,29,2,1,2,2,1,1,2,2,NA,NA,3,3,3,3,2,NA,8,2,2,2,2,2,NA,1,2,2,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,1,2,1,1,NA,2,2,1,1,2,2,1,2,2,8,1,8,8,8,8,1,2,NA,1,3,1,NA,3,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,4,4,4,4,4,2,2,53,6,1,2,NA,NA,NA,3,NA,2,1,NA,3,2,NA,1,3,NA,2,65101,5.06451612903226,1.61696678407837
201209,2,62215,1,"U",3,51,2,2,1,2,1,1,1,1,2,NA,2,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,2,NA,NA,NA,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,8,8,8,8,8,1,2,NA,1,1,2,2,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,1,2,3,3,3,3,2,3,1,48,3,1,1,0,1,0,6,NA,2,2,NA,3,2,NA,2,7,NA,2,23464,2.51612903225806,0.803333816293711
201213,2,62015,1,"S",3,22,1,1,1,3,1,1,5,1,2,NA,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,1,2,2,1,NA,NA,NA,2,2,2,2,1,1,2,2,1,1,2,2,8,8,2,8,8,2,1,NA,1,3,2,5,3,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,7,1,1,1,2,1,1,2,1,1,2,2,1,NA,NA,NA,NA,NA,1,2,2,2,4,3,8,2,3,1,2,58,3,1,2,NA,NA,NA,8,NA,2,1,NA,2,2,NA,1,3,NA,2,70508,1.74193548387097,0.55615418051103
201216,2,62015,1,"U",1,36,1,1,2,2,1,1,2,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,NA,1,2,1,1,NA,NA,NA,2,2,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,3,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,1,1,1,1,1,1,1,1,4,1,43,4,1,2,NA,NA,NA,6,NA,2,2,NA,5,2,NA,1,5,NA,2,11232,5.06451612903226,1.61696678407837
201238,2,62015,1,"S",1,42,2,2,2,3,1,1,1,1,2,NA,2,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,8,8,8,8,1,1,NA,1,6,2,1,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,1,1,4,4,4,2,3,3,3,49,3,1,2,NA,NA,NA,8,NA,2,1,NA,2,2,NA,1,6,NA,2,15670,4.54838709677419,1.45218036022325
201240,2,62015,1,"S",2,17,1,1,1,2,1,1,2,2,NA,NA,3,2,2,2,1,NA,1,NA,1,2,1,1,1,1,2,2,1,2,1,2,1,2,1,2,NA,1,1,2,1,NA,NA,NA,2,2,2,2,1,1,2,2,2,1,1,1,8,3,2,8,3,1,2,2,4,NA,NA,NA,3,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,6,1,1,2,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,1,2,1,0,1,2,3,NA,1,2,NA,3,2,NA,2,2,NA,2,60002,4.41935483870968,1.41098375425947
201242,2,62115,1,"U",1,25,2,2,1,1,1,1,2,1,2,NA,2,1,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,NA,2,3,2,1,3,1,1,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,4,4,4,4,4,2,2,67,1,2,2,NA,NA,NA,8,NA,2,2,NA,4,2,NA,1,7,NA,1,2467,1.67741935483871,0.53555587752914
201245,2,62015,1,"U",3,48,2,1,2,1,1,1,2,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,3,3,2,3,2,1,2,2,1,5,2,1,3,1,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,2,1,2,4,4,4,4,4,2,2,33,1,2,1,2,0,0,8,NA,2,1,NA,3,2,NA,1,8,NA,2,76901,1.61290322580645,0.51495757454725
201249,2,62015,1,"S",3,24,2,1,2,3,1,1,5,2,NA,NA,2,2,2,2,2,NA,1,NA,1,1,1,1,1,2,2,2,1,2,1,8,1,1,2,NA,1,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,2,1,2,1,2,8,8,8,8,8,8,8,8,NA,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,60,3,2,2,NA,NA,NA,3,NA,1,1,NA,2,2,NA,1,2,NA,2,21221,4.80645161290323,1.53457357215081
201271,2,62015,1,"S",3,48,1,1,1,1,1,1,2,1,2,NA,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,2,1,1,NA,NA,NA,2,2,2,2,2,1,2,1,2,1,1,2,1,2,3,8,2,1,1,2,1,5,2,4,3,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,8,2,1,1,1,2,4,4,4,4,4,1,3,56,1,2,2,NA,NA,NA,8,NA,2,1,NA,1,2,NA,1,6,NA,1,75098,1.29032258064516,0.4119660596378
201272,2,62015,1,"R",2,29,1,1,1,2,1,1,2,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,NA,2,2,2,2,NA,NA,NA,2,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,4,2,1,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,1,4,4,4,4,4,1,2,30,1,2,1,2,0,0,8,NA,2,3,1,2,2,NA,1,6,NA,2,65583,1.54838709677419,0.49435927156536
201283,2,62015,1,"R",3,1,1,2,2,3,1,1,2,1,2,NA,3,2,3,3,3,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,2,2,2,2,NA,NA,NA,2,NA,1,1,2,2,2,8,1,1,2,8,8,8,3,8,3,8,2,NA,1,5,1,NA,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,1,1,2,3,3,4,3,3,8,4,57,6,1,2,NA,NA,NA,8,NA,2,4,8,2,2,NA,1,5,NA,1,36701,1,0.319273696219295
201297,2,62015,1,"U",1,36,2,2,2,3,1,1,2,1,2,NA,3,3,3,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,NA,NA,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,8,3,8,3,1,1,NA,2,4,2,1,3,1,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,1,2,4,4,4,4,4,1,3,41,1,2,1,0,2,0,8,NA,2,2,NA,3,2,NA,1,8,NA,1,13901,3.45161290322581,1.10200920953112
201319,2,62015,1,"U",3,12,1,1,2,2,1,1,2,1,2,NA,3,8,8,1,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,2,2,1,1,NA,NA,NA,2,2,2,2,8,9,8,8,8,8,2,8,8,8,8,8,8,8,8,NA,2,7,2,1,3,1,1,2,9,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,4,4,4,4,4,2,2,67,1,2,2,NA,NA,NA,8,NA,2,2,NA,5,2,NA,4,8,NA,2,33901,3.41935483870968,1.09171005804017
201321,2,62015,1,"U",4,6,2,1,2,2,1,1,1,1,2,NA,1,1,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,2,2,1,2,1,2,1,2,2,2,1,3,2,3,3,3,2,1,1,2,2,5,2,4,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,2,1,4,4,4,4,4,2,2,20,6,6,2,NA,NA,NA,3,2,2,2,NA,5,2,NA,1,9,NA,1,90024,3.25806451612903,1.04021430058545
201326,2,62015,1,"R",1,42,2,2,1,2,1,1,1,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,NA,1,2,NA,NA,NA,2,2,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,3,3,1,2,NA,2,3,1,NA,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,4,4,4,4,1,2,19,6,2,2,NA,NA,NA,4,2,2,3,8,3,2,NA,1,6,NA,1,17844,6.45161290322581,2.059830298189
201342,2,62015,1,"U",4,32,2,1,1,2,1,1,1,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,3,3,1,3,1,1,2,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,3,4,4,2,4,3,1,46,1,4,2,NA,NA,NA,5,NA,2,2,NA,4,2,NA,1,9,NA,2,89135,4.2258064516129,1.3491888453138
201347,2,62015,1,"S",3,48,2,2,2,2,1,1,1,1,2,NA,2,2,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,8,8,2,2,2,1,2,2,4,NA,NA,NA,3,3,1,1,1,1,1,1,2,1,2,1,2,1,2,2,4,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21,2,2,1,1,0,0,3,NA,2,3,8,8,1,1,1,1,NA,2,78666,4.29032258064516,1.36978714829569
201368,2,62015,1,"S",3,37,1,2,1,1,1,1,2,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,NA,1,1,1,1,NA,NA,NA,2,2,1,1,1,8,2,2,1,2,1,2,2,2,2,2,8,1,8,2,1,6,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,4,4,4,4,4,1,3,34,1,4,1,0,1,2,8,NA,2,3,2,4,2,NA,1,6,NA,2,28112,2.64516129032258,0.844530422257491
201374,2,62015,1,"U",4,6,1,1,1,3,1,1,1,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,2,1,2,1,NA,NA,NA,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,4,NA,NA,NA,3,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34,6,2,2,NA,NA,NA,4,NA,2,2,NA,5,2,NA,1,8,NA,1,92116,5.54838709677419,1.77145405644254
201378,2,62315,1,"U",4,53,1,2,1,1,1,2,2,1,2,NA,3,3,3,3,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,NA,2,2,2,2,NA,NA,NA,2,NA,2,1,2,2,2,2,2,1,2,3,1,2,3,8,3,1,1,NA,4,NA,NA,NA,3,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37,1,2,1,0,1,1,5,NA,2,3,1,2,2,NA,1,6,NA,1,98225,5.25806451612903,1.67876169302404
201381,2,62815,2,"R",4,53,1,1,1,2,1,1,4,2,NA,NA,1,1,1,1,1,NA,1,NA,2,2,1,2,1,2,2,2,3,2,1,1,1,2,2,1,NA,2,1,1,1,NA,NA,NA,2,2,2,2,1,2,1,1,1,2,2,2,1,8,3,8,2,2,1,NA,1,1,1,NA,2,2,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,2,2,1,2,4,1,1,1,2,2,26,1,1,1,2,0,0,3,9,2,2,NA,3,1,3,1,4,NA,2,99362,3.45161290322581,1.10200920953112
201386,2,62015,1,"S",4,6,2,2,2,2,1,1,1,1,2,NA,1,3,1,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,2,2,1,1,2,1,2,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,1,1,3,1,2,4,4,3,1,21,6,6,2,NA,NA,NA,3,2,2,3,9,3,2,NA,4,6,NA,2,95621,7.16129032258065,2.28641163098979
201394,2,62015,1,"S",3,37,2,1,2,4,1,1,2,1,1,1,1,1,1,2,1,NA,1,NA,1,1,2,2,1,1,1,2,5,2,1,2,2,1,1,NA,1,1,NA,NA,NA,1,1,1,2,2,1,1,1,1,8,1,2,1,1,2,3,2,1,1,2,1,2,1,1,3,1,NA,3,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,7,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,4,4,4,4,3,2,2,24,2,2,1,0,1,0,8,NA,2,2,NA,2,2,NA,1,5,NA,2,27837,1.93548387096774,0.6179490894567
201397,2,62015,1,"S",3,47,2,2,4,4,1,1,5,2,NA,NA,1,1,1,1,1,NA,2,2,1,1,1,2,NA,2,2,2,NA,2,1,2,1,2,1,NA,1,1,NA,NA,NA,2,2,2,1,NA,1,1,1,1,2,1,1,2,1,2,3,3,3,3,1,2,2,2,1,3,2,4,3,4,4,4,4,4,4,1,1,1,1,2,1,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,1,2,4,4,1,2,3,2,57,3,1,2,NA,NA,NA,5,NA,2,1,NA,2,2,NA,1,2,NA,2,37814,3.09677419354839,0.988718543130721
201416,2,62715,1,"S",2,55,2,1,1,2,1,1,1,1,2,NA,1,1,1,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,3,2,3,3,1,1,2,2,1,1,2,1,3,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,5,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,4,4,4,4,4,2,2,47,1,3,1,0,0,1,6,NA,2,1,NA,2,2,NA,1,9,NA,2,54915,2.29032258064516,0.731239755857095
201425,2,71215,1,"U",2,17,1,1,3,4,1,1,2,1,2,NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,1,1,1,1,1,2,1,1,1,2,1,8,1,2,2,1,2,2,1,2,1,1,1,NA,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,7,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,2,4,4,4,1,2,2,24,6,2,2,NA,NA,NA,6,2,2,2,NA,4,2,NA,1,6,NA,1,60613,2.45161290322581,0.782735513311821
201435,2,62015,1,"U",3,48,1,1,2,3,1,1,2,2,NA,NA,2,1,1,2,1,NA,1,NA,1,2,1,1,1,1,2,2,3,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,NA,NA,NA,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,3,2,1,2,2,2,3,1,NA,3,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,4,4,4,4,3,2,3,19,6,2,2,NA,NA,NA,3,NA,2,2,NA,4,1,1,1,8,NA,2,78413,2.87096774193548,0.916624482694106
201441,2,62015,1,"R",2,46,2,1,2,2,1,1,2,2,NA,NA,2,1,2,1,2,NA,8,2,1,2,1,2,NA,1,2,2,1,2,1,1,1,1,2,NA,1,2,NA,NA,NA,2,2,1,2,NA,2,2,1,1,2,2,2,2,2,2,8,8,2,8,8,2,2,NA,1,3,1,NA,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,1,1,2,4,4,4,4,4,2,4,44,1,2,2,NA,NA,NA,3,NA,2,4,8,4,2,NA,1,3,NA,2,57501,5.74193548387097,1.83324896538821
201448,2,62415,1,"U",3,48,1,1,3,3,1,1,1,1,2,NA,2,3,2,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,1,NA,1,2,1,1,NA,NA,NA,1,2,1,1,1,1,2,2,1,2,2,2,1,8,3,8,2,1,1,NA,1,2,2,1,3,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,4,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,3,2,3,3,3,2,3,29,1,2,1,2,0,0,8,NA,2,1,NA,2,2,NA,1,6,NA,2,76133,3,0.957821088657886
201451,2,62015,1,"S",2,55,2,1,2,2,1,1,1,1,2,NA,1,1,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,1,NA,1,1,NA,NA,NA,1,1,1,2,2,2,2,1,1,2,2,1,2,1,1,3,3,2,2,2,1,2,2,1,2,2,2,3,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,4,3,3,3,4,2,1,34,1,2,1,0,1,1,8,NA,2,3,1,3,2,NA,1,8,NA,2,54915,1.70967741935484,0.545855029020085
201452,2,62015,1,"U",4,8,2,1,2,1,1,1,2,1,2,NA,2,1,1,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,NA,1,1,NA,NA,NA,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,3,2,1,3,1,1,2,1,1,4,1,NA,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,4,4,4,2,4,1,3,23,6,1,2,NA,NA,NA,3,NA,2,3,1,3,2,NA,1,4,NA,2,80913,2.61290322580645,0.834231270766546
201458,2,70215,1,"U",3,40,2,1,4,4,1,1,1,2,NA,NA,1,1,1,1,2,NA,1,NA,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,NA,1,1,NA,NA,NA,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,3,1,2,1,1,1,2,2,2,5,2,5,3,1,2,3,2,3,3,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,4,4,2,2,3,1,26,6,1,2,NA,NA,NA,3,NA,2,3,8,3,2,NA,2,3,NA,2,74106,3.35483870967742,1.07111175505828
